horizon,fx_ret,jpy_2y_change,jpy_10y_change,eq_ret
0,3.166735253498713,10.02985260917146,11.475474735399247,1.4346976994415093
1,3.2226559617612205,10.913504219198593,12.714693041182583,0.8863622223031545
2,3.1895781332662034,10.774056331310357,12.650447259947084,0.9739163468856634
3,3.195505247644125,10.787723171407363,12.66859216634473,0.9740974794246866
4,3.195352699192507,10.788456575442806,12.670667140924976,0.9736559996657052
5,3.195331585462923,10.788275390031512,12.67067709693703,0.97384003593932
6,3.1953427127894134,10.788309880754557,12.670731492405215,0.973836697266415
7,3.1953422155270763,10.7883099202359,12.670735838495691,0.9738372588523013
8,3.1953422613670055,10.788309820035352,12.670736291691721,0.9738376144333607
9,3.195342280484532,10.78830989220672,12.670736439320919,0.9738376116609114
10,3.19534227979992,10.78830989141709,12.670736451862144,0.9738376156856634
11,3.1953422800493634,10.788309891788568,12.67073645397811,0.9738376163994567
12,3.195342280083411,10.788309891932041,12.670736454383931,0.9738376164253205
13,3.1953422800839566,10.788309891933245,12.670736454426626,0.9738376164393987
14,3.1953422800847484,10.78830989193517,12.670736454434245,0.9738376164410781
15,3.195342280084823,10.788309891935475,12.670736454435424,0.9738376164412433
16,3.1953422800848306,10.788309891935493,12.670736454435573,0.973837616441286
17,3.195342280084833,10.7883098919355,12.670736454435598,0.9738376164412907
18,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412914
19,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
20,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
21,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
22,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
23,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
24,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
25,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
26,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
27,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
28,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
29,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
30,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
31,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
32,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
33,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
34,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
35,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
36,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
37,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
38,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
39,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
40,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
41,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
42,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
43,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
44,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
45,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
46,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
47,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
48,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
49,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
50,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
51,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
52,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
53,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
54,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
55,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
56,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
57,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
58,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
59,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
60,3.195342280084833,10.7883098919355,12.670736454435602,0.9738376164412915
