horizon,fx_ret,jpy_2y_change,jpy_10y_change,eq_ret
0,3.5469049666091794,0.3184837837935586,-2.236712442823878,-0.4152371578796197
1,3.5447105734483166,1.171855022634606,-0.32803550669364157,-1.1879223438697366
2,3.484214158617147,1.0077954213188232,-0.4035202112461054,-1.081374426689257
3,3.491067363475542,1.0228279211071438,-0.3768046970988195,-1.083094031127553
4,3.490641583863873,1.0230551896134497,-0.3756347357131915,-1.0832474511409917
5,3.490645948578265,1.022908482654909,-0.37549530711439694,-1.083102657160787
6,3.490652637378604,1.0229357911546497,-0.37545695076893537,-1.0831009079038731
7,3.490652636255658,1.022936586290184,-0.37545032955857494,-1.083101029716583
8,3.4906526080345484,1.022936368520952,-0.37545016775313655,-1.083100583245722
9,3.4906526363636434,1.0229364548948379,-0.37544998039302335,-1.083100598144211
10,3.490652634396919,1.022936452088807,-0.37544997307016814,-1.0831005925062738
11,3.4906526348125078,1.0229364527184703,-0.37544997025259796,-1.0831005920075973
12,3.490652634824026,1.02293645282667,-0.37544996993969804,-1.083100591953091
13,3.49065263482754,1.0229364528325,-0.3754499698845777,-1.0831005919428298
14,3.4906526348279336,1.022936452833802,-0.3754499698786109,-1.0831005919406418
15,3.490652634828061,1.0229364528341893,-0.37544996987721113,-1.0831005919405445
16,3.4906526348280615,1.0229364528341964,-0.3754499698770921,-1.083100591940493
17,3.4906526348280646,1.0229364528342053,-0.3754499698770637,-1.0831005919404897
18,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
19,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
20,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
21,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
22,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
23,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
24,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
25,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
26,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
27,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
28,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
29,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
30,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
31,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
32,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
33,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
34,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
35,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
36,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
37,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
38,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
39,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
40,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
41,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
42,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
43,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
44,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
45,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
46,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
47,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
48,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
49,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
50,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
51,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
52,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
53,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
54,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
55,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
56,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
57,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
58,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
59,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
60,3.4906526348280646,1.0229364528342053,-0.37544996987706014,-1.083100591940489
