horizon,fx_ret,jpy_2y_change,jpy_10y_change,eq_ret
0,-0.3801697131104662,9.711368825377901,13.712187178223125,1.849934857321129
1,-0.32205461168709626,9.741649196563987,13.042728547876225,2.0742845661728913
2,-0.29463602535094385,9.766260909991534,13.05396747119319,2.0552907735749204
3,-0.2955621158314168,9.764895250300219,13.04539686344355,2.0571915105522396
4,-0.29528888467136566,9.765401385829357,13.046301876638168,2.056903450806697
5,-0.2953143631153419,9.765366907376603,13.046172404051427,2.056942693100107
6,-0.2953099245891906,9.765374089599907,13.04618844317415,2.056937605170288
7,-0.29531042072858144,9.765373333945716,13.046186168054266,2.0569382885688845
8,-0.29531034666754274,9.7653734515144,13.046186459444858,2.0569381976790826
9,-0.2953103558791114,9.765373437311883,13.046186419713942,2.0569382098051223
10,-0.29531035459699884,9.765373439328283,13.046186424932312,2.056938208191937
11,-0.29531035476314443,9.765373439070098,13.046186424230708,2.056938208407054
12,-0.2953103547406155,9.765373439105371,13.04618642432363,2.0569382083784116
13,-0.2953103547435836,9.765373439100745,13.046186424311204,2.0569382083822285
14,-0.29531035474318534,9.765373439101367,13.046186424312856,2.05693820838172
15,-0.29531035474323813,9.765373439101285,13.046186424312635,2.056938208381788
16,-0.2953103547432311,9.765373439101296,13.046186424312666,2.056938208381779
17,-0.29531035474323203,9.765373439101294,13.046186424312662,2.0569382083817804
18,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
19,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
20,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
21,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
22,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
23,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
24,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
25,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
26,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
27,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
28,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
29,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
30,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
31,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
32,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
33,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
34,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
35,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
36,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
37,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
38,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
39,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
40,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
41,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
42,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
43,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
44,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
45,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
46,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
47,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
48,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
49,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
50,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
51,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
52,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
53,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
54,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
55,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
56,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
57,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
58,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
59,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
60,-0.2953103547432319,9.765373439101294,13.046186424312662,2.0569382083817804
